place_id,sequence_string,sequence_label,sequence_cluster_id
13209029300,1100000,seq_1100000,SC1
13209029400,0110110,seq_0110110,SC1
13209029500,1111111,seq_1111111,SC1
13209029700,0100101,seq_0100101,SC1
13209029800,0000000,seq_0000000,SC0_no_presence
13209029900,0110110,seq_0110110,SC1
13209030000,0110110,seq_0110110,SC1
13209030100,0100000,seq_0100000,SC1
13209030200,0100110,seq_0100110,SC1
13209030300,0100110,seq_0100110,SC1
13209030500,0110110,seq_0110110,SC1
13209030600,0110110,seq_0110110,SC1
13209030700,0110110,seq_0110110,SC1
13209030800,0110110,seq_0110110,SC1
13209030900,0100110,seq_0100110,SC1
13209031000,0100000,seq_0100000,SC1
13209031100,0100110,seq_0100110,SC1
13209031200,0100110,seq_0100110,SC1
13209031300,0100110,seq_0100110,SC1
13209031400,0100000,seq_0100000,SC1
13209031500,0101001,seq_0101001,SC1
13209031600,0101110,seq_0101110,SC1
13209031700,0110000,seq_0110000,SC1
13209031800,0100010,seq_0100010,SC1
13209031900,0100001,seq_0100001,SC1
13209032000,0111011,seq_0111011,SC1
13209032100,0101111,seq_0101111,SC1
13209032200,0100110,seq_0100110,SC1
13209032300,0100110,seq_0100110,SC1
13209032400,0100000,seq_0100000,SC1
13209032500,1100111,seq_1100111,SC1
13209032600,0100110,seq_0100110,SC1
13209032700,0100001,seq_0100001,SC1
13209032800,0000110,seq_0000110,SC1
13209032900,0100110,seq_0100110,SC1
13209033000,0100010,seq_0100010,SC1
13209033100,0110010,seq_0110010,SC1
13209033200,0100110,seq_0100110,SC1
13209033300,0000110,seq_0000110,SC1
13209033400,0100000,seq_0100000,SC1
13209033500,0100000,seq_0100000,SC1
13209033600,0100000,seq_0100000,SC1
13209033700,0100110,seq_0100110,SC1
13209033800,0100110,seq_0100110,SC1
13209033900,0100110,seq_0100110,SC1
13209034100,0000001,seq_0000001,SC1
13209034200,1100111,seq_1100111,SC1
13209034300,0100001,seq_0100001,SC1
13209034400,1101111,seq_1101111,SC1
13209034600,0100000,seq_0100000,SC1
13209034700,0100000,seq_0100000,SC1
13209034800,0100110,seq_0100110,SC1
13209034900,1100001,seq_1100001,SC1
13209035000,0100000,seq_0100000,SC1
13209035100,0110111,seq_0110111,SC1
13209035200,0100111,seq_0100111,SC1
13209035300,0100110,seq_0100110,SC1
13209035400,1000110,seq_1000110,SC1
13209035500,0100110,seq_0100110,SC1
13209035600,0110110,seq_0110110,SC1
13209035700,0101110,seq_0101110,SC1
13209035800,0100110,seq_0100110,SC1
13209036000,0100000,seq_0100000,SC1
13209036200,0100110,seq_0100110,SC1
13209036400,0111110,seq_0111110,SC1
13209036500,0100000,seq_0100000,SC1
13209036600,0100110,seq_0100110,SC1
13209036700,0000110,seq_0000110,SC1
13209036800,0000111,seq_0000111,SC1
13209036900,0111110,seq_0111110,SC1
13209037000,0000110,seq_0000110,SC1
13209037100,0100110,seq_0100110,SC1
13209037200,0100110,seq_0100110,SC1
13209037300,0100110,seq_0100110,SC1
13209037400,0000110,seq_0000110,SC1
13209037500,0001000,seq_0001000,SC3
13209037600,0001000,seq_0001000,SC3
13209037700,0001000,seq_0001000,SC3
13209037900,0101000,seq_0101000,SC1
13209038000,0100000,seq_0100000,SC1
13209038100,0010000,seq_0010000,SC2
13209038300,0000010,seq_0000010,SC1
13209038400,0100010,seq_0100010,SC1
13209038500,0110010,seq_0110010,SC1
13209038600,0110010,seq_0110010,SC1
13209038700,0100000,seq_0100000,SC1
13209038800,0100000,seq_0100000,SC1
13209038900,0100000,seq_0100000,SC1
13209039000,0000001,seq_0000001,SC1
13209039100,0000001,seq_0000001,SC1
13209039200,0100000,seq_0100000,SC1
13209039300,0001000,seq_0001000,SC3
13209039400,0000000,seq_0000000,SC0_no_presence
13209039500,0100000,seq_0100000,SC1
13209039600,0100000,seq_0100000,SC1
13209039700,0001000,seq_0001000,SC3
13209039800,0000001,seq_0000001,SC1
13209039900,1000010,seq_1000010,SC1
13209040000,0000001,seq_0000001,SC1
13209040100,0100000,seq_0100000,SC1
13209040200,0100010,seq_0100010,SC1
13209040300,0000010,seq_0000010,SC1
13209040400,0100110,seq_0100110,SC1
13209040600,0100110,seq_0100110,SC1
13209040700,0100110,seq_0100110,SC1
13209040900,0101110,seq_0101110,SC1
13209041000,0110110,seq_0110110,SC1
13209041300,0000110,seq_0000110,SC1
13209041500,0000110,seq_0000110,SC1
13209041600,1000110,seq_1000110,SC1
13209041700,0100111,seq_0100111,SC1
13209041800,0100110,seq_0100110,SC1
13209042200,0100110,seq_0100110,SC1
13209042300,0100110,seq_0100110,SC1
13209042500,0101000,seq_0101000,SC1
13209042700,0100000,seq_0100000,SC1
13209042900,0101111,seq_0101111,SC1
13209043000,0000010,seq_0000010,SC1
13209043100,0100100,seq_0100100,SC1
13209043200,0101000,seq_0101000,SC1
13209043300,1101000,seq_1101000,SC1
13209043400,0000110,seq_0000110,SC1
13209043500,0100110,seq_0100110,SC1
13209043600,0111110,seq_0111110,SC1
13209043700,1111110,seq_1111110,SC1
13209043800,0111110,seq_0111110,SC1
13209044000,0000110,seq_0000110,SC1
13209044100,0100110,seq_0100110,SC1
13209044200,0001000,seq_0001000,SC3
13209044300,0100110,seq_0100110,SC1
13209044400,0100110,seq_0100110,SC1
13209044500,0000000,seq_0000000,SC0_no_presence
13209044600,0100110,seq_0100110,SC1
13209044700,0001000,seq_0001000,SC3
13209044800,0000000,seq_0000000,SC0_no_presence
13209044900,0001000,seq_0001000,SC3
13209045000,0100110,seq_0100110,SC1
13209045100,0001100,seq_0001100,SC3
13209045200,0100010,seq_0100010,SC1
13209045300,0000110,seq_0000110,SC1
13209045400,0000001,seq_0000001,SC1
13209045500,0100110,seq_0100110,SC1
13209045600,0100110,seq_0100110,SC1
13209045800,0101111,seq_0101111,SC1
13209045900,0000001,seq_0000001,SC1
13209046000,0100000,seq_0100000,SC1
13209046100,0100000,seq_0100000,SC1
13209046200,0100100,seq_0100100,SC1
13209046300,1101110,seq_1101110,SC1
13209046400,1100001,seq_1100001,SC1
13209046500,0100110,seq_0100110,SC1
13209046600,0110110,seq_0110110,SC1
13209046700,0100000,seq_0100000,SC1
13209047400,0100110,seq_0100110,SC1
13209047600,0100110,seq_0100110,SC1
13209047700,0100110,seq_0100110,SC1
13209047800,0000110,seq_0000110,SC1
13209047900,0100110,seq_0100110,SC1
13209048000,0100000,seq_0100000,SC1
13209048100,0101110,seq_0101110,SC1
13209048200,0100110,seq_0100110,SC1
13209048300,0101110,seq_0101110,SC1
13209048500,0100110,seq_0100110,SC1
13209048600,0100000,seq_0100000,SC1
13209048700,0100110,seq_0100110,SC1
13209048800,0100000,seq_0100000,SC1
13209048900,0100000,seq_0100000,SC1
13209049000,0101000,seq_0101000,SC1
13209049100,0100110,seq_0100110,SC1
13209049200,0101110,seq_0101110,SC1
13209049300,0101100,seq_0101100,SC1
13209049400,0010110,seq_0010110,SC1
13209049500,0100110,seq_0100110,SC1
13209049600,1100110,seq_1100110,SC1
13209049700,0100110,seq_0100110,SC1
13209049800,0100110,seq_0100110,SC1
13209049900,0100110,seq_0100110,SC1
13209050000,0101110,seq_0101110,SC1
13209050200,0100000,seq_0100000,SC1
13209050300,0000000,seq_0000000,SC0_no_presence
13209050400,1100000,seq_1100000,SC1
13209050500,0100000,seq_0100000,SC1
13209050600,0100111,seq_0100111,SC1
13209050700,0100000,seq_0100000,SC1
13209050800,0000110,seq_0000110,SC1
13209050900,0100110,seq_0100110,SC1
13209051000,0100000,seq_0100000,SC1
13209051100,0100000,seq_0100000,SC1
13209051200,0100000,seq_0100000,SC1
13209051300,0000110,seq_0000110,SC1
13209051600,0100110,seq_0100110,SC1
13209051700,0110110,seq_0110110,SC1
13209051800,0100111,seq_0100111,SC1
13209052100,0100111,seq_0100111,SC1
13209052200,0100110,seq_0100110,SC1
13209052300,1100110,seq_1100110,SC1
13209052400,0100000,seq_0100000,SC1
13209052500,0100110,seq_0100110,SC1
13209052600,0100110,seq_0100110,SC1
13209052700,0100000,seq_0100000,SC1
13209052800,0100111,seq_0100111,SC1
13209052900,0100110,seq_0100110,SC1
13209053100,0100110,seq_0100110,SC1
13209053200,0100110,seq_0100110,SC1
13209053300,0100111,seq_0100111,SC1
13209053500,0000110,seq_0000110,SC1
13209053600,0100010,seq_0100010,SC1
13209053700,1000000,seq_1000000,SC5
13209053800,0000000,seq_0000000,SC0_no_presence
13209054000,0100111,seq_0100111,SC1
13209054100,0000110,seq_0000110,SC1
13209054200,0100110,seq_0100110,SC1
13209054300,0000110,seq_0000110,SC1
13209054400,0100000,seq_0100000,SC1
13209054500,0100100,seq_0100100,SC1
13209054600,0100110,seq_0100110,SC1
13209054700,0110010,seq_0110010,SC1
13209054800,0100000,seq_0100000,SC1
13209054900,0100110,seq_0100110,SC1
13209055000,0101110,seq_0101110,SC1
13209055100,0111110,seq_0111110,SC1
13209055200,0100000,seq_0100000,SC1
13209055300,0000011,seq_0000011,SC1
13209055500,0100110,seq_0100110,SC1
13209055600,0100110,seq_0100110,SC1
13209055700,0100000,seq_0100000,SC1
13209055800,0100000,seq_0100000,SC1
13209055900,0100000,seq_0100000,SC1
13209056000,0100000,seq_0100000,SC1
13209056100,0100110,seq_0100110,SC1
13209056200,0111110,seq_0111110,SC1
13209056300,0100110,seq_0100110,SC1
13209056400,0111111,seq_0111111,SC1
13209056500,0100110,seq_0100110,SC1
13209056600,0000110,seq_0000110,SC1
13209056700,0100111,seq_0100111,SC1
13209056800,0101110,seq_0101110,SC1
13209056900,0100110,seq_0100110,SC1
13209057000,0100110,seq_0100110,SC1
13209057100,0110110,seq_0110110,SC1
13209057200,0100010,seq_0100010,SC1
13209057300,0110000,seq_0110000,SC1
13209057400,0100000,seq_0100000,SC1
13209057500,0100000,seq_0100000,SC1
13209057600,0100000,seq_0100000,SC1
13209057700,0100011,seq_0100011,SC1
13209057800,0100000,seq_0100000,SC1
13209057900,0100010,seq_0100010,SC1
13209058000,0100000,seq_0100000,SC1
13209058100,0100000,seq_0100000,SC1
13209058200,0100000,seq_0100000,SC1
13209058300,0100000,seq_0100000,SC1
13209058400,0100000,seq_0100000,SC1
13209058500,0000000,seq_0000000,SC0_no_presence
13209058600,0000000,seq_0000000,SC0_no_presence
13209058700,0100110,seq_0100110,SC1
13209058800,0000110,seq_0000110,SC1
13209058900,0000110,seq_0000110,SC1
13209059000,0100000,seq_0100000,SC1
13209059100,0100000,seq_0100000,SC1
13209059200,0100000,seq_0100000,SC1
13209059300,0100000,seq_0100000,SC1
13209059500,0000110,seq_0000110,SC1
13209059600,0000110,seq_0000110,SC1
13209059700,0100000,seq_0100000,SC1
13209059800,0100000,seq_0100000,SC1
13209059900,0100110,seq_0100110,SC1
13209060000,0100110,seq_0100110,SC1
13209060100,0100111,seq_0100111,SC1
13209060200,0100000,seq_0100000,SC1
13209060300,0100000,seq_0100000,SC1
13209060400,0100000,seq_0100000,SC1
13209060500,0100110,seq_0100110,SC1
13209060600,0100110,seq_0100110,SC1
13209060700,0100000,seq_0100000,SC1
13209060800,0100000,seq_0100000,SC1
13209060900,0001000,seq_0001000,SC3
13209061000,0100000,seq_0100000,SC1
13209061100,0100110,seq_0100110,SC1
13209061200,0100110,seq_0100110,SC1
13209061300,0100110,seq_0100110,SC1
13209061400,0100000,seq_0100000,SC1
13209061500,0100000,seq_0100000,SC1
13209061600,0100000,seq_0100000,SC1
13209061700,1100111,seq_1100111,SC1
13209061800,0100110,seq_0100110,SC1
13209061900,0001110,seq_0001110,SC3
13209062000,0100110,seq_0100110,SC1
13209062200,0100110,seq_0100110,SC1
13209062300,0100000,seq_0100000,SC1
13209062400,0100000,seq_0100000,SC1
13209062500,0100110,seq_0100110,SC1
13209062600,0100110,seq_0100110,SC1
13209062700,0101110,seq_0101110,SC1
13209062800,0100000,seq_0100000,SC1
13209062900,0100110,seq_0100110,SC1
13209063000,0100110,seq_0100110,SC1
13209063100,0100000,seq_0100000,SC1
13209063200,0111110,seq_0111110,SC1
13209063500,0100000,seq_0100000,SC1
13209063600,0110000,seq_0110000,SC1
13209063700,0100000,seq_0100000,SC1
13209063800,0000110,seq_0000110,SC1
13209063900,0100000,seq_0100000,SC1
13209064000,0101110,seq_0101110,SC1
13209064100,0100000,seq_0100000,SC1
13209064200,0100000,seq_0100000,SC1
13209064300,0100000,seq_0100000,SC1
13209064400,0101110,seq_0101110,SC1
13209064500,0100110,seq_0100110,SC1
13209064600,0100110,seq_0100110,SC1
13209064700,0111000,seq_0111000,SC1
13209065000,0111110,seq_0111110,SC1
13209065100,0100000,seq_0100000,SC1
13209065200,0110110,seq_0110110,SC1
13209065300,0101110,seq_0101110,SC1
13209065400,0110000,seq_0110000,SC1
13209065600,0100110,seq_0100110,SC1
13209065700,0000100,seq_0000100,SC4
13209065800,0100110,seq_0100110,SC1
13209065900,0100110,seq_0100110,SC1
13209066000,0100110,seq_0100110,SC1
13209066100,0100110,seq_0100110,SC1
13209066200,0100000,seq_0100000,SC1
13209066300,0100110,seq_0100110,SC1
13209066400,0000110,seq_0000110,SC1
13209066500,0000110,seq_0000110,SC1
13209066600,0101110,seq_0101110,SC1
13209066700,0100110,seq_0100110,SC1
13209066800,0000110,seq_0000110,SC1
13209066900,0101111,seq_0101111,SC1
13209067000,0100110,seq_0100110,SC1
13209067100,0100110,seq_0100110,SC1
13209067200,0100000,seq_0100000,SC1
13209067300,0100000,seq_0100000,SC1
13209067400,0100000,seq_0100000,SC1
13209067500,0100000,seq_0100000,SC1
13209067700,0111111,seq_0111111,SC1
13209068000,0000110,seq_0000110,SC1
13209068100,0100110,seq_0100110,SC1
13209068200,0100000,seq_0100000,SC1
13209068300,0100000,seq_0100000,SC1
13209068400,0100000,seq_0100000,SC1
13209068500,1111110,seq_1111110,SC1
13209068600,0000000,seq_0000000,SC0_no_presence
13209068700,0001000,seq_0001000,SC3
13209068800,1000000,seq_1000000,SC5
13209068900,0100000,seq_0100000,SC1
13209069000,0001000,seq_0001000,SC3
13209069100,0001000,seq_0001000,SC3
13209069200,0100000,seq_0100000,SC1
13209069300,0100000,seq_0100000,SC1
13209069400,0000110,seq_0000110,SC1
13209069500,0001110,seq_0001110,SC3
13209069600,0000001,seq_0000001,SC1
13209069700,0000001,seq_0000001,SC1
13209069800,0101110,seq_0101110,SC1
13209070500,0100000,seq_0100000,SC1
13209070600,0100000,seq_0100000,SC1
13209070700,0000001,seq_0000001,SC1
13209070800,1000000,seq_1000000,SC5
13209070900,0100000,seq_0100000,SC1
13209071000,1111011,seq_1111011,SC1
13209071100,0100110,seq_0100110,SC1
13209071200,0101101,seq_0101101,SC1
13209071400,0101110,seq_0101110,SC1
13209071600,0100001,seq_0100001,SC1
13209071700,0111000,seq_0111000,SC1
13209071800,0100000,seq_0100000,SC1
13209071900,1101110,seq_1101110,SC1
13209072000,0101000,seq_0101000,SC1
13209072100,1000000,seq_1000000,SC5
13209072200,0100111,seq_0100111,SC1
13209072300,0000001,seq_0000001,SC1
13209072400,0000001,seq_0000001,SC1
13209072600,0000001,seq_0000001,SC1
13209072800,0100000,seq_0100000,SC1
13209072900,0000001,seq_0000001,SC1
13209073200,0100000,seq_0100000,SC1
13209073300,0100000,seq_0100000,SC1
13209073400,0100111,seq_0100111,SC1
13209073500,0100000,seq_0100000,SC1
13209073600,0000001,seq_0000001,SC1
13209073700,0100001,seq_0100001,SC1
13209073800,0100000,seq_0100000,SC1
13209073900,0110010,seq_0110010,SC1
13209074000,0100000,seq_0100000,SC1
13209074100,0101000,seq_0101000,SC1
13209074200,0100000,seq_0100000,SC1
13209074300,1100000,seq_1100000,SC1
13209074400,0100010,seq_0100010,SC1
13209074500,1110110,seq_1110110,SC1
13209074600,0100010,seq_0100010,SC1
13209074700,1100011,seq_1100011,SC1
13209074800,0111000,seq_0111000,SC1
13209074900,0010000,seq_0010000,SC2
13209075000,0100011,seq_0100011,SC1
13209075100,0111010,seq_0111010,SC1
13209075200,0100000,seq_0100000,SC1
13209075300,0000010,seq_0000010,SC1
13209075400,0000010,seq_0000010,SC1
13209075500,0100000,seq_0100000,SC1
13209075600,0100000,seq_0100000,SC1
13209075700,0000001,seq_0000001,SC1
13209075800,1100110,seq_1100110,SC1
13209075900,0100010,seq_0100010,SC1
13209076000,0100000,seq_0100000,SC1
13209076100,0100000,seq_0100000,SC1
13209076200,0000110,seq_0000110,SC1
13209076300,0000110,seq_0000110,SC1
13209076400,0000110,seq_0000110,SC1
13209076700,0000110,seq_0000110,SC1
13209076800,0000110,seq_0000110,SC1
13209076900,0000110,seq_0000110,SC1
13209077000,0000110,seq_0000110,SC1
13209077100,0000110,seq_0000110,SC1
13209077200,0000110,seq_0000110,SC1
13209077300,0000110,seq_0000110,SC1
13209077400,0000110,seq_0000110,SC1
13209078200,0100110,seq_0100110,SC1
13209078300,0100110,seq_0100110,SC1
13209078400,1100110,seq_1100110,SC1
13209078500,0100110,seq_0100110,SC1
13209078600,0100000,seq_0100000,SC1
13209078700,0100110,seq_0100110,SC1
13209078800,0100110,seq_0100110,SC1
13209078900,0000010,seq_0000010,SC1
13209079100,0100110,seq_0100110,SC1
13209079200,0100110,seq_0100110,SC1
13209079300,0100000,seq_0100000,SC1
13209079400,0100010,seq_0100010,SC1
13209079500,0100000,seq_0100000,SC1
13209079600,0100010,seq_0100010,SC1
13209079700,0100000,seq_0100000,SC1
13209079800,1100010,seq_1100010,SC1
13209079900,1100011,seq_1100011,SC1
13209080000,0100110,seq_0100110,SC1
13209080100,1100110,seq_1100110,SC1
13209080200,0100101,seq_0100101,SC1
13209080300,1101110,seq_1101110,SC1
13209080400,0101110,seq_0101110,SC1
13209080500,0110110,seq_0110110,SC1
13209080600,0100000,seq_0100000,SC1
13209080700,0100000,seq_0100000,SC1
13209080800,0100000,seq_0100000,SC1
13209080900,0111110,seq_0111110,SC1
13209081000,0111000,seq_0111000,SC1
13209081100,0100000,seq_0100000,SC1
13209081200,0100000,seq_0100000,SC1
13209081400,0100000,seq_0100000,SC1
13209081500,0100010,seq_0100010,SC1
13209081600,0100000,seq_0100000,SC1
13209081700,0100000,seq_0100000,SC1
13209081800,0110000,seq_0110000,SC1
13209081900,0100000,seq_0100000,SC1
13209082000,0100010,seq_0100010,SC1
13209082100,0100110,seq_0100110,SC1
13209082200,0100111,seq_0100111,SC1
13209082300,0100000,seq_0100000,SC1
13209082400,0100110,seq_0100110,SC1
13209082500,0100000,seq_0100000,SC1
13209082600,1100111,seq_1100111,SC1
13209082700,0100000,seq_0100000,SC1
13209082800,0000001,seq_0000001,SC1
13209082900,0111111,seq_0111111,SC1
13209083000,0100110,seq_0100110,SC1
13209083100,0100110,seq_0100110,SC1
13209083200,0100010,seq_0100010,SC1
13209083300,0100010,seq_0100010,SC1
13209083400,0100000,seq_0100000,SC1
13209083500,0100110,seq_0100110,SC1
13209083600,0101110,seq_0101110,SC1
13209083700,0100000,seq_0100000,SC1
13209083800,0110000,seq_0110000,SC1
13209083900,0100010,seq_0100010,SC1
13209084000,0100000,seq_0100000,SC1
13209084100,0100110,seq_0100110,SC1
13209084200,1111000,seq_1111000,SC1
13209084300,0100010,seq_0100010,SC1
13209084500,0100111,seq_0100111,SC1
13209084600,0100000,seq_0100000,SC1
13209084700,0100001,seq_0100001,SC1
13209084800,1100010,seq_1100010,SC1
13209084900,1100111,seq_1100111,SC1
13209085000,0101111,seq_0101111,SC1
13209085100,1111110,seq_1111110,SC1
13209085200,0100110,seq_0100110,SC1
13209085300,0000010,seq_0000010,SC1
13209085400,1100110,seq_1100110,SC1
13209085500,0100110,seq_0100110,SC1
13209085600,0100111,seq_0100111,SC1
13209085700,0100000,seq_0100000,SC1
13209085800,0101111,seq_0101111,SC1
13209085900,0000110,seq_0000110,SC1
13209086000,0100110,seq_0100110,SC1
13209086100,0100110,seq_0100110,SC1
13209086200,0100110,seq_0100110,SC1
13209086300,0100110,seq_0100110,SC1
13209086400,0100110,seq_0100110,SC1
13209086500,0100111,seq_0100111,SC1
13209086600,0100110,seq_0100110,SC1
13209086700,0100111,seq_0100111,SC1
13209086800,0000001,seq_0000001,SC1
13209086900,0101000,seq_0101000,SC1
13209087000,0100110,seq_0100110,SC1
13209087200,0101110,seq_0101110,SC1
13209087300,0001110,seq_0001110,SC3
13209087400,0101110,seq_0101110,SC1
13209087500,1101110,seq_1101110,SC1
13209087600,0100000,seq_0100000,SC1
13209087700,0100000,seq_0100000,SC1
13209088100,0100000,seq_0100000,SC1
13209088200,0000111,seq_0000111,SC1
13209088300,0100110,seq_0100110,SC1
13209088400,0100110,seq_0100110,SC1
13209088500,0100111,seq_0100111,SC1
13209088600,0100100,seq_0100100,SC1
13209088700,0100110,seq_0100110,SC1
13209088800,0100110,seq_0100110,SC1
13209088900,0111110,seq_0111110,SC1
13209089000,1101111,seq_1101111,SC1
13209089100,0100110,seq_0100110,SC1
13209089200,0101111,seq_0101111,SC1
13209089300,0100000,seq_0100000,SC1
13209089400,0100111,seq_0100111,SC1
13209089500,0110111,seq_0110111,SC1
13209089600,0100110,seq_0100110,SC1
13209089700,0100000,seq_0100000,SC1
13209089800,0100110,seq_0100110,SC1
13209089900,0100001,seq_0100001,SC1
13209090000,0100110,seq_0100110,SC1
13209090100,0110000,seq_0110000,SC1
13209090200,1101000,seq_1101000,SC1
13209090300,0100000,seq_0100000,SC1
13209090400,0100110,seq_0100110,SC1
13209090500,0100000,seq_0100000,SC1
13209090600,1101111,seq_1101111,SC1
13209090700,0101110,seq_0101110,SC1
13209090800,0101111,seq_0101111,SC1
13209090900,0001000,seq_0001000,SC3
13209091000,0101110,seq_0101110,SC1
13209091100,0101110,seq_0101110,SC1
13209091200,1100000,seq_1100000,SC1
13209091300,0100000,seq_0100000,SC1
13209091400,0100000,seq_0100000,SC1
13209091500,0100000,seq_0100000,SC1
13209091600,0100010,seq_0100010,SC1
13209091700,0100000,seq_0100000,SC1
